sscl1,sscl2,n,a,b,c1,c2,astar,bstar,cstar1,cstar2
ABEK/CDL,FHK/GIL,1,True,True,True,True,True,True,True,True
ACKL/BDE,HIKL/FJ,1,True,True,False,False,True,True,True,True
ABCKL/DE,G/FHJ,1,True,True,False,False,True,True,True,False
/ABCDEKL,H/FGIJKL,1,True,True,True,True,False,True,False,False
ACDKL/BE,HKL/FGJ,1,True,True,False,False,True,True,True,True
ACKL/BDE,FGJ/I,1,True,True,False,False,True,True,True,False
/ABCDEKL,FJ/HKL,1,True,True,True,True,False,True,False,False
AK/BCDEL,GI/L,1,True,False,True,True,True,True,True,False
CKL/ABDE,IKL/FH,1,True,True,False,False,True,True,True,True
ABCKL/DE,I/GJ,1,True,True,False,False,True,True,True,False
ABCDKL/E,GIKL/FHJ,1,True,True,False,False,True,True,True,True
CKL/ABDE,FHIKL/,1,True,False,False,False,True,True,True,True
ABEKL/CD,FGHJKL/I,1,True,True,False,False,True,True,True,True
AKL/BCDE,KL/GI,1,True,True,False,False,True,False,True,True
ABK/CDEL,FGHJK/L,1,True,False,True,True,True,True,True,True
CKL/ABDE,J/GI,1,True,True,False,False,True,True,True,False
ACKL/BDE,I/FGJ,1,True,True,False,False,True,True,True,False
ABDEKL/C,IKL/FH,1,True,True,False,False,True,True,True,True
ABCDEKL/,HIKL/FJ,1,False,True,False,False,True,True,True,True
CDKL/ABE,HKL/F,1,True,True,False,False,True,True,True,True
ABEKL/CD,FJ/G,1,True,True,False,False,True,True,True,False
/ABCDEKL,FJ/HIKL,1,True,True,True,True,False,True,False,False
CKL/ABDE,KL/FGHJ,1,True,True,False,False,True,False,True,True
ABCKL/DE,IKL/FH,1,True,True,False,False,True,True,True,True
ACDKL/BE,FGHIKL/J,1,True,True,False,False,True,True,True,True
AKL/BCDE,GIKL/,1,True,False,False,False,True,True,True,True
AK/BCDEL,HK/FGIJL,1,True,True,True,True,True,True,True,True
CL/ABDEK,FH/K,1,True,False,True,True,True,True,True,False
C/ABDEKL,I/FHKL,3,True,True,True,True,True,True,False,False
C/ABDEKL,FHJ/IKL,3,True,True,True,True,True,True,False,False
BCDEL/AK,IL/FHK,1,True,True,True,True,True,True,True,True
AKL/BCDE,IKL/,1,True,False,False,False,True,True,True,True
CDEL/ABK,FJ/HK,1,True,True,True,True,True,True,True,False
ACKL/BDE,FGHJ/,1,True,False,False,False,True,True,True,False
ABDEK/CL,G/IL,1,True,True,True,True,True,True,True,False
KL/ABCDE,I/GJ,1,True,True,False,False,False,True,True,False
AKL/BCDE,HKL/F,1,True,True,False,False,True,True,True,True
KL/ABCDE,GJ/FH,1,True,True,False,False,False,True,True,False
ACDKL/BE,HKL/FJ,1,True,True,False,False,True,True,True,True
/ABCDEKL,I/KL,1,True,False,True,True,False,True,False,False
CKL/ABDE,HKL/F,1,True,True,False,False,True,True,True,True
ACKL/BDE,FHIJKL/,1,True,False,False,False,True,True,True,True
ABCDEKL/,GIKL/FHJ,1,False,True,False,False,True,True,True,True
ABEK/CDL,FHK/GIJL,1,True,True,True,True,True,True,True,True
CKL/ABDE,F/J,1,True,True,False,False,True,True,True,False
CDL/ABEK,FGJ/HK,1,True,True,True,True,True,True,True,False
ACDKL/BE,FHKL/J,1,True,True,False,False,True,True,True,True
ABCKL/DE,FHJKL/GI,1,True,True,False,False,True,True,True,True
CDEKL/AB,GJ/F,1,True,True,False,False,True,True,True,False
ABEK/CDL,GJ/IL,1,True,True,True,True,True,True,True,False
CDEKL/AB,F/GJ,1,True,True,False,False,True,True,True,False
ACKL/BDE,KL/H,1,True,True,False,False,True,False,True,True
AKL/BCDE,FHIKL/GJ,1,True,True,False,False,True,True,True,True
CKL/ABDE,GI/,1,True,False,False,False,True,True,True,False
AK/BCDEL,K/L,1,True,False,True,True,True,False,True,True
ABK/CDEL,FGHJK/IL,1,True,True,True,True,True,True,True,True
/ABCDEKL,H/IKL,1,True,True,True,True,False,True,False,False
BCDEL/AK,GIL/FHJK,1,True,True,True,True,True,True,True,True
CKL/ABDE,FGHJ/,1,True,False,False,False,True,True,True,False
KL/ABCDE,FHIJKL/G,1,True,True,False,False,False,True,True,True
ABCKL/DE,KL/H,1,True,True,False,False,True,False,True,True
CKL/ABDE,FHIJKL/G,1,True,True,False,False,True,True,True,True
ABCDE/KL,FJ/HKL,3,False,True,True,True,True,True,False,False
ACKL/BDE,FGHJKL/I,1,True,True,False,False,True,True,True,True
BDE/ACKL,G/IKL,3,True,True,True,True,True,True,False,False
ABEKL/CD,FHKL/I,1,True,True,False,False,True,True,True,True
ABCKL/DE,FHJ/G,1,True,True,False,False,True,True,True,False
CDKL/ABE,FHKL/I,1,True,True,False,False,True,True,True,True
ABCEKL/D,FHJKL/GI,1,True,True,False,False,True,True,True,True
ABCEKL/D,HIKL/G,1,True,True,False,False,True,True,True,True
CL/ABDEK,L/FGHJK,1,True,True,True,True,True,False,True,True
AB/CDEKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
ABEKL/CD,GIKL/,1,True,False,False,False,True,True,True,True
CKL/ABDE,FHIKL/J,1,True,True,False,False,True,True,True,True
ABE/CDKL,FJ/GIKL,3,True,True,True,True,True,True,False,False
CKL/ABDE,FHJKL/,1,True,False,False,False,True,True,True,True
AKL/BCDE,HIKL/G,1,True,True,False,False,True,True,True,True
ACKL/BDE,HKL/GI,1,True,True,False,False,True,True,True,True
CDEKL/AB,FJ/H,1,True,True,False,False,True,True,True,False
CDEL/ABK,FGJ/HK,1,True,True,True,True,True,True,True,False
ABCKL/DE,FJ/G,1,True,True,False,False,True,True,True,False
ACDKL/BE,G/FJ,1,True,True,False,False,True,True,True,False
CDKL/ABE,HKL/,1,True,False,False,False,True,True,True,True
CDKL/ABE,G/FJ,1,True,True,False,False,True,True,True,False
ABCKL/DE,G/I,1,True,True,False,False,True,True,True,False
ABKL/CDE,GI/J,1,True,True,False,False,True,True,True,False
CDKL/ABE,FHIKL/,1,True,False,False,False,True,True,True,True
ABK/CDEL,FHJK/L,1,True,False,True,True,True,True,True,True
CDEKL/AB,FHIKL/G,1,True,True,False,False,True,True,True,True
CDKL/ABE,GHIKL/,1,True,False,False,False,True,True,True,True
ABCEKL/D,GHIKL/FJ,1,True,True,False,False,True,True,True,True
ABKL/CDE,G/J,1,True,True,False,False,True,True,True,False
CDKL/ABE,FGIJKL/H,1,True,True,False,False,True,True,True,True
ACKL/BDE,HIKL/G,1,True,True,False,False,True,True,True,True
ABEKL/CD,FHKL/GIJ,1,True,True,False,False,True,True,True,True
/ABCDEKL,FHJ/KL,1,True,False,True,True,False,True,False,False
ABEKL/CD,GIKL/FJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,IKL/G,1,True,True,False,False,True,True,True,True
ABEKL/CD,IKL/H,1,True,True,False,False,True,True,True,True
ABDEK/CL,FHK/L,1,True,False,True,True,True,True,True,True
ABEKL/CD,FGHJ/,1,True,False,False,False,True,True,True,False
ABCKL/DE,H/F,1,True,True,False,False,True,True,True,False
ABCKL/DE,GJ/FH,1,True,True,False,False,True,True,True,False
ABCDEKL/,KL/FGHJ,1,False,True,False,False,True,False,True,True
ABCKL/DE,FHKL/J,1,True,True,False,False,True,True,True,True
ACKL/BDE,GI/,1,True,False,False,False,True,True,True,False
ABEKL/CD,HIKL/FGJ,1,True,True,False,False,True,True,True,True
ACDKL/BE,GIKL/FJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,HIKL/FGJ,1,True,True,False,False,True,True,True,True
ABDEK/CL,HK/FGIJL,1,True,True,True,True,True,True,True,True
CDKL/ABE,KL/FGHJ,1,True,True,False,False,True,False,True,True
ABKL/CDE,HIKL/FGJ,1,True,True,False,False,True,True,True,True
CDEKL/AB,IKL/FHJ,1,True,True,False,False,True,True,True,True
/ABCDEKL,G/IKL,1,True,True,True,True,False,True,False,False
CDKL/ABE,HKL/FGIJ,1,True,True,False,False,True,True,True,True
KL/ABCDE,FGHJKL/,1,True,False,False,False,False,True,True,True
ACDKL/BE,FGHIJKL/,1,True,False,False,False,True,True,True,True
BCDEKL/A,HKL/F,1,True,True,False,False,True,True,True,True
CDEKL/AB,G/FHJ,1,True,True,False,False,True,True,True,False
ACDKL/BE,FGHJKL/,1,True,False,False,False,True,True,True,True
ABEKL/CD,GI/,1,True,False,False,False,True,True,True,False
ABEKL/CD,KL/GI,1,True,True,False,False,True,False,True,True
ABEKL/CD,FGIJKL/H,1,True,True,False,False,True,True,True,True
CL/ABDEK,GIL/HK,1,True,True,True,True,True,True,True,True
CDKL/ABE,GI/J,1,True,True,False,False,True,True,True,False
ABCDKL/E,FGHIKL/J,1,True,True,False,False,True,True,True,True
CKL/ABDE,GJ/FH,1,True,True,False,False,True,True,True,False
ABDEKL/C,HKL/GI,1,True,True,False,False,True,True,True,True
CKL/ABDE,GHIKL/FJ,1,True,True,False,False,True,True,True,True
CKL/ABDE,HIKL/,1,True,False,False,False,True,True,True,True
AKL/BCDE,FHIJKL/,1,True,False,False,False,True,True,True,True
ACDKL/BE,KL/FHJ,1,True,True,False,False,True,False,True,True
AKL/BCDE,IKL/H,1,True,True,False,False,True,True,True,True
AKL/BCDE,J/,1,True,False,False,False,True,True,True,False
ABKL/CDE,I/FGJ,1,True,True,False,False,True,True,True,False
CL/ABDEK,FGIJ/HK,1,True,True,True,True,True,True,True,False
CDKL/ABE,HIKL/FGJ,1,True,True,False,False,True,True,True,True
ACKL/BDE,I/,1,True,False,False,False,True,True,True,False
CDEKL/AB,H/F,1,True,True,False,False,True,True,True,False
ACKL/BDE,FJ/H,1,True,True,False,False,True,True,True,False
AKL/BCDE,FHIJKL/G,1,True,True,False,False,True,True,True,True
CDKL/ABE,H/FGJ,1,True,True,False,False,True,True,True,False
KL/ABCDE,FH/J,1,True,True,False,False,False,True,True,False
ABEKL/CD,J/,1,True,False,False,False,True,True,True,False
CDEKL/AB,GI/J,1,True,True,False,False,True,True,True,False
KL/ABCDE,GIKL/FHJ,1,True,True,False,False,False,True,True,True
ACDKL/BE,FGJ/,1,True,False,False,False,True,True,True,False
CKL/ABDE,H/FJ,1,True,True,False,False,True,True,True,False
ABKL/CDE,FGHJKL/I,1,True,True,False,False,True,True,True,True
CDKL/ABE,FGIJ/,1,True,False,False,False,True,True,True,False
CDKL/ABE,FHJKL/I,1,True,True,False,False,True,True,True,True
ABCDKL/E,FHIKL/GJ,1,True,True,False,False,True,True,True,True
ABCDKL/E,FHKL/GIJ,1,True,True,False,False,True,True,True,True
/ABCDEKL,J/FHKL,1,True,True,True,True,False,True,False,False
CDEKL/AB,H/FJ,1,True,True,False,False,True,True,True,False
ABKL/CDE,J/G,1,True,True,False,False,True,True,True,False
ABEKL/CD,G/FHJ,1,True,True,False,False,True,True,True,False
CDKL/ABE,J/F,1,True,True,False,False,True,True,True,False
BCDEL/AK,FJ/HK,1,True,True,True,True,True,True,True,False
AKL/BCDE,F/GJ,1,True,True,False,False,True,True,True,False
ABCDEKL/,HKL/FJ,1,False,True,False,False,True,True,True,True
ABKL/CDE,FJ/G,1,True,True,False,False,True,True,True,False
ABKL/CDE,I/GJ,1,True,True,False,False,True,True,True,False
ABCKL/DE,FHIKL/,1,True,False,False,False,True,True,True,True
CDL/ABEK,GIL/HK,1,True,True,True,True,True,True,True,True
ABCDKL/E,FHIJKL/G,1,True,True,False,False,True,True,True,True
E/ABCDKL,I/FGHJKL,3,True,True,True,True,True,True,False,False
ACDKL/BE,F/J,1,True,True,False,False,True,True,True,False
ABKL/CDE,FGIJKL/H,1,True,True,False,False,True,True,True,True
CKL/ABDE,FGIJ/,1,True,False,False,False,True,True,True,False
ABDEKL/C,KL/FGHJ,1,True,True,False,False,True,False,True,True
ACKL/BDE,FJ/G,1,True,True,False,False,True,True,True,False
CDEL/ABK,FH/K,1,True,False,True,True,True,True,True,False
ABKL/CDE,GIKL/FJ,1,True,True,False,False,True,True,True,True
C/ABDEKL,/FGHIJKL,1,True,True,True,True,True,False,False,False
CDEKL/AB,HKL/FGJ,1,True,True,False,False,True,True,True,True
AK/BCDEL,FHK/L,1,True,False,True,True,True,True,True,True
