sscl1,sscl2,n,a,b,c1,c2,astar,bstar,cstar1,cstar2
B/C,GHL/FJ,1,True,True,False,False,True,True,False,True
B/C,GIKL/FHJ,1,True,True,False,False,True,True,False,True
BC/,K/IJ,1,False,True,False,False,True,False,False,True
B/C,F/J,1,True,True,False,False,True,True,False,False
B/C,GKL/FH,1,True,True,False,False,True,True,False,True
C/B,FHJ/I,1,True,True,False,False,True,True,False,False
BC/,GHIKL/FJ,1,False,True,False,False,True,True,False,True
B/C,GL/FHIJ,1,True,True,False,False,True,True,False,True
B/C,GHIKL/FJ,1,True,True,False,False,True,True,False,True
C/B,/F,1,True,True,False,False,True,False,False,False
BC/,GIKL/FHJ,1,False,True,False,False,True,True,False,True
C/B,I/J,1,True,True,False,False,True,True,False,False
BC/,K/FIJ,1,False,True,False,False,True,False,False,True
B/C,K/IJ,1,True,True,False,False,True,False,False,True
C/B,FJ/I,1,True,True,False,False,True,True,False,False
C/B,GL/FH,1,True,True,False,False,True,True,False,True
C/B,J/I,1,True,True,False,False,True,True,False,False
C/B,F/J,1,True,True,False,False,True,True,False,False
B/C,J/I,1,True,True,False,False,True,True,False,False
B/C,K/FIJ,1,True,True,False,False,True,False,False,True
C/B,GL/FHJ,1,True,True,False,False,True,True,False,True
B/C,/I,1,True,True,False,False,True,False,False,False
B/C,IJ/F,1,True,True,False,False,True,True,False,False
C/B,GKL/FHIJ,1,True,True,False,False,True,True,False,True
C/B,/I,1,True,True,False,False,True,False,False,False
BC/,GHKL/FIJ,1,False,True,False,False,True,True,False,True
BC/,GKL/FHIJ,1,False,True,False,False,True,True,False,True
C/B,/G,1,True,True,False,False,True,False,False,False
BC/,GL/FH,1,False,True,False,False,True,True,False,True
BC/,IK/FJ,1,False,True,False,False,True,True,False,True
B/C,GL/FH,1,True,True,False,False,True,True,False,True
C/B,GKL/IJ,1,True,True,False,False,True,True,False,True
B/C,IK/FJ,1,True,True,False,False,True,True,False,True
B/C,/J,1,True,True,False,False,True,False,False,False
B/C,FJ/I,1,True,True,False,False,True,True,False,False
BC/,GKL/FH,1,False,True,False,False,True,True,False,True
B/C,GIJKL/FH,1,True,True,False,False,True,True,False,True
C/B,GKL/FHJ,1,True,True,False,False,True,True,False,True
B/C,I/J,1,True,True,False,False,True,True,False,False
B/C,F/H,1,True,True,False,False,True,True,False,False
B/C,GKL/FHJ,1,True,True,False,False,True,True,False,True
BC/,IK/FHJ,1,False,True,False,False,True,True,False,True
C/B,IJ/F,1,True,True,False,False,True,True,False,False
C/B,GHKL/FIJ,1,True,True,False,False,True,True,False,True
BC/,GKL/IJ,1,False,True,False,False,True,True,False,True
B/C,FHJ/I,1,True,True,False,False,True,True,False,False
L/A,GL/FHIJ,1,True,True,False,False,False,True,True,True
A/L,J/FGHL,2,False,True,True,True,True,True,False,False
A/L,K/FGHJL,1,False,True,True,True,True,False,False,True
A/L,FHIJ/GL,2,False,True,True,True,True,True,False,False
L/A,GL/FH,1,True,True,False,False,False,True,True,True
L/A,L/G,1,True,True,False,False,False,False,True,True
A/L,FH/GL,2,False,True,True,True,True,True,False,False
AL/,GL/FHIJ,1,False,True,False,False,True,True,True,True
L/A,FGHL/J,1,True,True,False,False,False,True,True,True
L/A,GL/H,1,True,True,False,False,False,True,True,True
A/L,H/GL,2,False,True,True,True,True,True,False,False
A/L,FJ/GHL,2,False,True,True,True,True,True,False,False
A/L,K/GHL,1,False,True,True,True,True,False,False,True
AL/,GL/FH,1,False,True,False,False,True,True,True,True
A/L,IJK/FGHL,1,False,True,True,True,True,True,False,True
A/L,K/FGHL,1,False,True,True,True,True,False,False,True
L/A,GHL/FJ,1,True,True,False,False,False,True,True,True
A/L,FHJ/GL,2,False,True,True,True,True,True,False,False
A/L,FHIJK/GL,1,False,True,True,True,True,True,False,True
AL/,GL/FHJ,1,False,True,False,False,True,True,True,True
A/L,IJK/GL,1,False,True,True,True,True,True,False,True
A/L,IK/GL,1,False,True,True,True,True,True,False,True
A/L,IK/GHL,1,False,True,True,True,True,True,False,True
AL/,GHL/FJ,1,False,True,False,False,True,True,True,True
A/L,K/FGHIJL,1,False,True,True,True,True,False,False,True
A/L,FIJK/GHL,1,False,True,True,True,True,True,False,True
A/L,IK/FGHJL,1,False,True,True,True,True,True,False,True
L/A,GL/FHJ,1,True,True,False,False,False,True,True,True
A/L,K/GL,1,False,True,True,True,True,False,False,True
AB/,I/FHJ,2,False,True,False,False,True,True,False,False
A/B,K/IJ,1,True,True,False,False,True,False,False,True
A/B,GKL/FHIJ,1,True,True,False,False,True,True,False,True
A/B,I/FHJ,2,True,True,False,False,True,True,False,False
B/A,I/FJ,2,True,True,False,False,True,True,False,False
B/A,IJ/FH,2,True,True,False,False,True,True,False,False
B/A,/F,1,True,True,False,False,True,False,False,False
A/B,IJ/FH,2,True,True,False,False,True,True,False,False
B/A,/I,1,True,True,False,False,True,False,False,False
B/A,GKL/IJ,1,True,True,False,False,True,True,False,True
B/A,IK/FHJ,1,True,True,False,False,True,True,False,True
AB/,K/IJ,1,False,True,False,False,True,False,False,True
AB/,IK/FHJ,1,False,True,False,False,True,True,False,True
B/A,I/J,1,True,True,False,False,True,True,False,False
B/A,GKL/FH,1,True,True,False,False,True,True,False,True
AB/,H/FIJ,2,False,True,False,False,True,True,False,False
B/A,H/FIJ,2,True,True,False,False,True,True,False,False
B/A,I/FHJ,2,True,True,False,False,True,True,False,False
AB/,GKL/IJ,1,False,True,False,False,True,True,False,True
AB/,F/IJ,2,False,True,False,False,True,True,False,False
A/B,H/FIJ,2,True,True,False,False,True,True,False,False
A/B,I/FJ,2,True,True,False,False,True,True,False,False
AB/,GIJKL/FH,1,False,True,False,False,True,True,False,True
AB/,I/FJ,2,False,True,False,False,True,True,False,False
AB/,GKL/FHJ,1,False,True,False,False,True,True,False,True
B/A,F/H,1,True,True,False,False,True,True,False,False
A/B,FHJ/I,1,True,True,False,False,True,True,False,False
B/A,GHIKL/FJ,1,True,True,False,False,True,True,False,True
A/B,IK/FHJ,1,True,True,False,False,True,True,False,True
AB/,H/FJ,2,False,True,False,False,True,True,False,False
A/B,IK/FJ,1,True,True,False,False,True,True,False,True
B/A,FH/IJ,2,True,True,False,False,True,True,False,False
A/B,F/J,1,True,True,False,False,True,True,False,False
A/B,FH/IJ,2,True,True,False,False,True,True,False,False
A/B,J/I,1,True,True,False,False,True,True,False,False
A/B,IJ/F,1,True,True,False,False,True,True,False,False
B/A,FJ/I,1,True,True,False,False,True,True,False,False
A/B,GHIKL/FJ,1,True,True,False,False,True,True,False,True
A/B,GKL/FHJ,1,True,True,False,False,True,True,False,True
B/A,GHKL/FIJ,1,True,True,False,False,True,True,False,True
A/B,GHKL/FIJ,1,True,True,False,False,True,True,False,True
B/A,F/IJ,2,True,True,False,False,True,True,False,False
A/B,/I,1,True,True,False,False,True,False,False,False
AB/,FH/IJ,2,False,True,False,False,True,True,False,False
B/A,/H,1,True,True,False,False,True,False,False,False
A/B,GIJKL/FH,1,True,True,False,False,True,True,False,True
B/A,GIJKL/FH,1,True,True,False,False,True,True,False,True
B/A,FGHKL/IJ,1,True,True,False,False,True,True,False,True
B/A,K/FIJ,1,True,True,False,False,True,False,False,True
AB/,GKL/FHIJ,1,False,True,False,False,True,True,False,True
A/B,J/F,1,True,True,False,False,True,True,False,False
B/A,GKL/FHIJ,1,True,True,False,False,True,True,False,True
B/A,FHJ/I,1,True,True,False,False,True,True,False,False
A/B,FJ/I,1,True,True,False,False,True,True,False,False
AB/,IJ/FH,2,False,True,False,False,True,True,False,False
A/B,GKL/FH,1,True,True,False,False,True,True,False,True
A/B,GKL/IJ,1,True,True,False,False,True,True,False,True
B/A,K/IJ,1,True,True,False,False,True,False,False,True
B/A,FJ/H,1,True,True,False,False,True,True,False,False
A/B,H/F,1,True,True,False,False,True,True,False,False
A/B,F/H,1,True,True,False,False,True,True,False,False
B/A,FIJ/H,1,True,True,False,False,True,True,False,False
B/A,GIKL/FHJ,1,True,True,False,False,True,True,False,True
A/B,F/IJ,2,True,True,False,False,True,True,False,False
A/B,/F,1,True,True,False,False,True,False,False,False
AB/,GIKL/FHJ,1,False,True,False,False,True,True,False,True
B/A,F/J,1,True,True,False,False,True,True,False,False
A/B,FIJ/H,1,True,True,False,False,True,True,False,False
A/B,K/FIJ,1,True,True,False,False,True,False,False,True
B/A,IJ/F,1,True,True,False,False,True,True,False,False
A/B,H/FJ,2,True,True,False,False,True,True,False,False
AB/,GHKL/FIJ,1,False,True,False,False,True,True,False,True
AB/,GKL/FH,1,False,True,False,False,True,True,False,True
AB/,GHIKL/FJ,1,False,True,False,False,True,True,False,True
A/B,GIKL/FHJ,1,True,True,False,False,True,True,False,True
A/B,/J,1,True,True,False,False,True,False,False,False
AB/,K/FIJ,1,False,True,False,False,True,False,False,True
B/A,/J,1,True,True,False,False,True,False,False,False
B/A,H/FJ,2,True,True,False,False,True,True,False,False
B/A,J/F,1,True,True,False,False,True,True,False,False
A/B,I/J,1,True,True,False,False,True,True,False,False
A/B,/H,1,True,True,False,False,True,False,False,False
B/A,IK/FJ,1,True,True,False,False,True,True,False,True
AB/,IK/FJ,1,False,True,False,False,True,True,False,True
B/A,GKL/FHJ,1,True,True,False,False,True,True,False,True
A/B,FGHKL/IJ,1,True,True,False,False,True,True,False,True
A/B,FJ/H,1,True,True,False,False,True,True,False,False
AB/,FGHKL/IJ,1,False,True,False,False,True,True,False,True
B/A,H/F,1,True,True,False,False,True,True,False,False
B/A,J/I,1,True,True,False,False,True,True,False,False
/L,H/GL,1,False,True,True,True,False,True,False,False
L/,GL/FH,1,False,True,False,False,False,True,True,True
L/,GHL/FJ,1,False,True,False,False,False,True,True,True
L/,GL/FHJ,1,False,True,False,False,False,True,True,True
L/,GL/FHIJ,1,False,True,False,False,False,True,True,True
/L,J/FGHL,1,False,True,True,True,False,True,False,False
/L,FHIJ/GL,1,False,True,True,True,False,True,False,False
/L,FH/GL,1,False,True,True,True,False,True,False,False
/L,FHJ/GL,1,False,True,True,True,False,True,False,False
/L,FJ/GHL,1,False,True,True,True,False,True,False,False
K/,IK/FJ,1,False,True,False,False,False,True,True,True
K/,K/FIJ,1,False,True,False,False,False,False,True,True
/K,FJ/IK,1,False,True,True,True,False,True,False,False
K/,K/IJ,1,False,True,False,False,False,False,True,True
/K,F/IJK,1,False,True,True,True,False,True,False,False
K/,IK/FHJ,1,False,True,False,False,False,True,True,True
/K,J/IK,1,False,True,True,True,False,True,False,False
/K,FHJ/IK,1,False,True,True,True,False,True,False,False
/E,H/F,1,True,True,False,False,False,True,False,False
E/,IK/FJ,1,False,True,False,False,True,True,False,True
E/,GHL/FJ,1,False,True,False,False,True,True,False,True
E/,K/IJ,1,False,True,False,False,True,False,False,True
E/,H/FJ,2,False,True,False,False,True,True,False,False
E/,K/FIJ,1,False,True,False,False,True,False,False,True
/E,F/IJ,1,True,True,False,False,False,True,False,False
/E,J/F,1,True,True,False,False,False,True,False,False
E/,F/IJ,2,False,True,False,False,True,True,False,False
E/,H/FIJ,2,False,True,False,False,True,True,False,False
E/,GL/FHIJ,1,False,True,False,False,True,True,False,True
/E,FJ/H,1,True,True,False,False,False,True,False,False
/E,I/J,1,True,True,False,False,False,True,False,False
/E,J/I,1,True,True,False,False,False,True,False,False
E/,IK/FHJ,1,False,True,False,False,True,True,False,True
/E,H/FJ,1,True,True,False,False,False,True,False,False
/E,IJ/F,1,True,True,False,False,False,True,False,False
E/,GL/FH,1,False,True,False,False,True,True,False,True
/E,FIJ/H,1,True,True,False,False,False,True,False,False
/E,F/H,1,True,True,False,False,False,True,False,False
E/,GL/FHJ,1,False,True,False,False,True,True,False,True
/E,F/J,1,True,True,False,False,False,True,False,False
/E,H/FIJ,1,True,True,False,False,False,True,False,False
D/,H/FIJ,2,False,True,False,False,True,True,False,False
/D,J/I,1,True,True,False,False,False,True,False,False
/D,FIJ/H,1,True,True,False,False,False,True,False,False
/D,F/J,1,True,True,False,False,False,True,False,False
D/,K/IJ,1,False,True,False,False,True,False,False,True
/D,H/FIJ,1,True,True,False,False,False,True,False,False
/D,F/IJ,1,True,True,False,False,False,True,False,False
D/,H/FJ,2,False,True,False,False,True,True,False,False
D/,K/FIJ,1,False,True,False,False,True,False,False,True
D/,IK/FHJ,1,False,True,False,False,True,True,False,True
/D,IJ/F,1,True,True,False,False,False,True,False,False
/D,FJ/H,1,True,True,False,False,False,True,False,False
D/,GHL/FJ,1,False,True,False,False,True,True,False,True
D/,GL/FH,1,False,True,False,False,True,True,False,True
D/,IK/FJ,1,False,True,False,False,True,True,False,True
/D,I/J,1,True,True,False,False,False,True,False,False
D/,F/IJ,2,False,True,False,False,True,True,False,False
/D,H/F,1,True,True,False,False,False,True,False,False
/D,H/FJ,1,True,True,False,False,False,True,False,False
/D,F/H,1,True,True,False,False,False,True,False,False
D/,GL/FHJ,1,False,True,False,False,True,True,False,True
/D,J/F,1,True,True,False,False,False,True,False,False
D/,GL/FHIJ,1,False,True,False,False,True,True,False,True
C/,K/IJ,1,False,True,False,False,True,False,False,True
/C,J/I,1,True,True,False,False,False,True,False,False
/C,I/J,1,True,True,False,False,False,True,False,False
/C,H/FJ,1,True,True,False,False,False,True,False,False
/C,I/FHJ,1,True,True,False,False,False,True,False,False
C/,I/FJ,2,False,True,False,False,True,True,False,False
/C,FJ/H,1,True,True,False,False,False,True,False,False
C/,GHL/FJ,1,False,True,False,False,True,True,False,True
C/,GHKL/FIJ,1,False,True,False,False,True,True,False,True
C/,GIJKL/FH,1,False,True,False,False,True,True,False,True
/C,F/IJ,1,True,True,False,False,False,True,False,False
/C,I/FJ,1,True,True,False,False,False,True,False,False
/C,FHJ/I,1,True,True,False,False,False,True,False,False
C/,F/IJ,2,False,True,False,False,True,True,False,False
C/,GKL/FH,1,False,True,False,False,True,True,False,True
C/,K/FIJ,1,False,True,False,False,True,False,False,True
/C,FJ/I,1,True,True,False,False,False,True,False,False
C/,H/FJ,2,False,True,False,False,True,True,False,False
C/,IJ/FH,2,False,True,False,False,True,True,False,False
/C,F/J,1,True,True,False,False,False,True,False,False
/C,J/F,1,True,True,False,False,False,True,False,False
/C,F/H,1,True,True,False,False,False,True,False,False
C/,H/FIJ,2,False,True,False,False,True,True,False,False
/C,FIJ/H,1,True,True,False,False,False,True,False,False
C/,FH/IJ,2,False,True,False,False,True,True,False,False
C/,GL/FH,1,False,True,False,False,True,True,False,True
C/,IK/FHJ,1,False,True,False,False,True,True,False,True
/C,IJ/F,1,True,True,False,False,False,True,False,False
/C,H/FIJ,1,True,True,False,False,False,True,False,False
C/,GL/FHJ,1,False,True,False,False,True,True,False,True
C/,GKL/FHJ,1,False,True,False,False,True,True,False,True
C/,IK/FJ,1,False,True,False,False,True,True,False,True
C/,I/FHJ,2,False,True,False,False,True,True,False,False
C/,GKL/FHIJ,1,False,True,False,False,True,True,False,True
C/,GIKL/FHJ,1,False,True,False,False,True,True,False,True
C/,GHIKL/FJ,1,False,True,False,False,True,True,False,True
C/,GL/FHIJ,1,False,True,False,False,True,True,False,True
C/,GKL/IJ,1,False,True,False,False,True,True,False,True
/C,H/F,1,True,True,False,False,False,True,False,False
/C,IJ/FH,1,True,True,False,False,False,True,False,False
C/,FGHKL/IJ,1,False,True,False,False,True,True,False,True
/C,FH/IJ,1,True,True,False,False,False,True,False,False
B/,GL/FHIJ,1,False,True,False,False,True,True,False,True
B/,I/FJ,2,False,True,False,False,True,True,False,False
B/,GKL/FHJ,1,False,True,False,False,True,True,False,True
B/,I/FHJ,2,False,True,False,False,True,True,False,False
/B,FJ/I,1,True,True,False,False,False,True,False,False
B/,GKL/IJ,1,False,True,False,False,True,True,False,True
B/,H/FIJ,2,False,True,False,False,True,True,False,False
B/,IJ/FH,2,False,True,False,False,True,True,False,False
/B,FHJ/I,1,True,True,False,False,False,True,False,False
/B,FIJ/H,1,True,True,False,False,False,True,False,False
B/,H/FJ,2,False,True,False,False,True,True,False,False
/B,J/F,1,True,True,False,False,False,True,False,False
B/,F/IJ,2,False,True,False,False,True,True,False,False
B/,IK/FJ,1,False,True,False,False,True,True,False,True
/B,H/F,1,True,True,False,False,False,True,False,False
/B,J/I,1,True,True,False,False,False,True,False,False
/B,H/FIJ,1,True,True,False,False,False,True,False,False
B/,FH/IJ,2,False,True,False,False,True,True,False,False
B/,GHL/FJ,1,False,True,False,False,True,True,False,True
/B,I/FHJ,1,True,True,False,False,False,True,False,False
/B,IJ/F,1,True,True,False,False,False,True,False,False
B/,K/FIJ,1,False,True,False,False,True,False,False,True
B/,K/IJ,1,False,True,False,False,True,False,False,True
/B,H/FJ,1,True,True,False,False,False,True,False,False
/B,I/FJ,1,True,True,False,False,False,True,False,False
B/,GIJKL/FH,1,False,True,False,False,True,True,False,True
/B,FJ/H,1,True,True,False,False,False,True,False,False
B/,GHIKL/FJ,1,False,True,False,False,True,True,False,True
B/,GHKL/FIJ,1,False,True,False,False,True,True,False,True
B/,GL/FH,1,False,True,False,False,True,True,False,True
B/,GKL/FHIJ,1,False,True,False,False,True,True,False,True
/B,F/H,1,True,True,False,False,False,True,False,False
B/,GKL/FH,1,False,True,False,False,True,True,False,True
B/,GIKL/FHJ,1,False,True,False,False,True,True,False,True
/B,F/J,1,True,True,False,False,False,True,False,False
/B,F/IJ,1,True,True,False,False,False,True,False,False
B/,FGHKL/IJ,1,False,True,False,False,True,True,False,True
B/,IK/FHJ,1,False,True,False,False,True,True,False,True
/B,FH/IJ,1,True,True,False,False,False,True,False,False
/B,I/J,1,True,True,False,False,False,True,False,False
/B,IJ/FH,1,True,True,False,False,False,True,False,False
B/,GL/FHJ,1,False,True,False,False,True,True,False,True
A/,K/FIJ,1,False,True,False,False,True,False,False,True
A/,GKL/IJ,1,False,True,False,False,True,True,False,True
A/,I/FHJ,2,False,True,False,False,True,True,False,False
A/,IJ/FH,2,False,True,False,False,True,True,False,False
A/,IK/FHJ,1,False,True,False,False,True,True,False,True
A/,GL/FH,1,False,True,False,False,True,True,False,True
/A,I/FJ,1,True,True,False,False,False,True,False,False
/A,FIJ/H,1,True,True,False,False,False,True,False,False
/A,FJ/I,1,True,True,False,False,False,True,False,False
/A,J/I,1,True,True,False,False,False,True,False,False
A/,GKL/FH,1,False,True,False,False,True,True,False,True
/A,F/H,1,True,True,False,False,False,True,False,False
A/,FH/IJ,2,False,True,False,False,True,True,False,False
A/,GHIKL/FJ,1,False,True,False,False,True,True,False,True
/A,I/J,1,True,True,False,False,False,True,False,False
A/,GL/FHJ,1,False,True,False,False,True,True,False,True
/A,F/J,1,True,True,False,False,False,True,False,False
A/,F/IJ,2,False,True,False,False,True,True,False,False
/A,H/F,1,True,True,False,False,False,True,False,False
A/,GIKL/FHJ,1,False,True,False,False,True,True,False,True
/A,IJ/FH,1,True,True,False,False,False,True,False,False
/A,FJ/H,1,True,True,False,False,False,True,False,False
A/,K/IJ,1,False,True,False,False,True,False,False,True
/A,FHJ/I,1,True,True,False,False,False,True,False,False
A/,I/FJ,2,False,True,False,False,True,True,False,False
/A,H/FIJ,1,True,True,False,False,False,True,False,False
/A,H/FJ,1,True,True,False,False,False,True,False,False
/A,I/FHJ,1,True,True,False,False,False,True,False,False
A/,GIJKL/FH,1,False,True,False,False,True,True,False,True
A/,GKL/FHIJ,1,False,True,False,False,True,True,False,True
/A,FH/IJ,1,True,True,False,False,False,True,False,False
A/,H/FIJ,2,False,True,False,False,True,True,False,False
A/,FGHKL/IJ,1,False,True,False,False,True,True,False,True
/A,IJ/F,1,True,True,False,False,False,True,False,False
A/,H/FJ,2,False,True,False,False,True,True,False,False
A/,IK/FJ,1,False,True,False,False,True,True,False,True
/A,F/IJ,1,True,True,False,False,False,True,False,False
A/,GHL/FJ,1,False,True,False,False,True,True,False,True
A/,GHKL/FIJ,1,False,True,False,False,True,True,False,True
A/,GL/FHIJ,1,False,True,False,False,True,True,False,True
A/,GKL/FHJ,1,False,True,False,False,True,True,False,True
/A,J/F,1,True,True,False,False,False,True,False,False
/,H/FIJ,1,False,True,False,False,False,True,False,False
/,FH/IJ,1,False,True,False,False,False,True,False,False
/,I/FJ,1,False,True,False,False,False,True,False,False
/,IJ/FH,1,False,True,False,False,False,True,False,False
/,H/FJ,1,False,True,False,False,False,True,False,False
/,I/FHJ,1,False,True,False,False,False,True,False,False
/,F/IJ,1,False,True,False,False,False,True,False,False
